id,date,asset,liability
24763,12/31/2002,72243,63980
24763,3/31/2002,69648,61704
24763,6/30/2002,68985,60844
24763,9/30/2002,70066,61995
2477,12/31/2002,48022,43263
2477,3/31/2002,45891,41781
2477,6/30/2002,45668,41340
2477,9/30/2002,45600,41057
24794,12/31/2002,26261,24004
24794,3/31/2002,25898,24153
24794,6/30/2002,25232,23148
24794,9/30/2002,25391,23185
24799,12/31/2002,104323,90679
24799,3/31/2002,98907,86442
24799,6/30/2002,101487,88564
24799,9/30/2002,101292,87805
248,12/31/2002,71140,65371
248,3/31/2002,63144,57810
248,6/30/2002,67009,61510
248,9/30/2002,68747,63152
24809,12/31/2002,9347,4806
24809,3/31/2002,9260,4699
24809,6/30/2002,9171,4612
24809,9/30/2002,9050,4490
24811,12/31/2002,1330000,1230000
24811,3/31/2002,1150000,1070000
24811,6/30/2002,1260000,1170000
24811,9/30/2002,1310000,1220000
2482,12/31/2002,160824,146897
2482,3/31/2002,151003,138330
2482,6/30/2002,149781,136493
2482,9/30/2002,153235,139596
24823,12/31/2002,235551,218266
24823,3/31/2002,214171,199086
24823,6/30/2002,223276,207168
24823,9/30/2002,232414,215194
24829,12/31/2002,254769,226267
24829,3/31/2002,272765,246900
24829,6/30/2002,338718,311870
24829,9/30/2002,288968,261106
2484,12/31/2002,29171,26779
2484,3/31/2002,27214,25003
2484,6/30/2002,27418,25197
2484,9/30/2002,27207,24960
24841,12/31/2002,147199,136285
24841,3/31/2002,126544,116937
24841,6/30/2002,135281,125276
24841,9/30/2002,139744,129266
2485,12/31/2002,28274,25437
2485,3/31/2002,28778,26117
2485,6/30/2002,28470,25705
2485,9/30/2002,27954,25013
24858,12/31/2002,65751,58609
24858,3/31/2002,66335,60022
24858,6/30/2002,66154,59317
24858,9/30/2002,67322,60282
24862,12/31/2002,90052,82536
24862,3/31/2002,77198,70292
24862,6/30/2002,76577,69440
24862,9/30/2002,84364,76995
24865,12/31/2002,49205,44124
24865,3/31/2002,46535,41537
24865,6/30/2002,45606,40516
24865,9/30/2002,46608,41565
24866,3/31/2002,70295,60642
24867,12/31/2002,434176,394834
24867,3/31/2002,493340,441283
24867,6/30/2002,448055,393126
24867,9/30/2002,419201,371216
2487,3/31/2002,6840000,6370000
2487,6/30/2002,7300000,6800000
2489,12/31/2002,103427,95173
2489,3/31/2002,98696,91092
2489,6/30/2002,105176,97331
2489,9/30/2002,104809,96600
24897,12/31/2002,299944,262914
24897,3/31/2002,314147,277998
24897,6/30/2002,299907,263430
24897,9/30/2002,290170,253571
249,12/31/2002,40465,36529
249,3/31/2002,39894,36169
249,6/30/2002,41026,37031
249,9/30/2002,39361,35284
24902,12/31/2002,50903,46885
24902,3/31/2002,48386,44903
24902,6/30/2002,48667,44536
24902,9/30/2002,50973,46553
24903,12/31/2002,381698,349613
24903,3/31/2002,430997,398805
24903,6/30/2002,448442,413689
24903,9/30/2002,372866,342531
24919,12/31/2002,223327,204082
24919,3/31/2002,211929,194094
24919,6/30/2002,209177,190388
24919,9/30/2002,210547,191419
24920,3/31/2002,324619,282637
24920,12/31/2002,365549,321078
24920,6/30/2002,340606,297478
24920,9/30/2002,340343,296877
24922,12/31/2002,115812,107451
24922,3/31/2002,108452,100998
24922,6/30/2002,110372,102612
24922,9/30/2002,113994,105876
24935,12/31/2002,107869,96087
24935,3/31/2002,91417,84110
24935,6/30/2002,97314,89660
24935,9/30/2002,102364,94345
24939,3/31/2002,109241,100306
24957,12/31/2002,70863,65956
24957,3/31/2002,57310,52613
24957,6/30/2002,60806,55842
24957,9/30/2002,65633,60707
2496,12/31/2002,98617,91956
2496,3/31/2002,88324,82527
2496,6/30/2002,90547,84022
2496,9/30/2002,90392,83673
24960,3/31/2002,281368,250585
24960,6/30/2002,278916,246979
24960,9/30/2002,282841,251244
24960,12/31/2002,312902,270759
24961,12/31/2002,305588,276740
24961,3/31/2002,238226,217897
24961,6/30/2002,301093,277756
24961,9/30/2002,315358,288917
24963,12/31/2002,458421,427453
24963,3/31/2002,387404,362854
24963,6/30/2002,408656,381178
24963,9/30/2002,418840,389231
24966,12/31/2002,38363,34869
24966,3/31/2002,38333,35106
24966,6/30/2002,37426,34127
24966,9/30/2002,38046,34613
24979,12/31/2002,28541,26310
24979,3/31/2002,28061,25932
24979,6/30/2002,28646,26493
24979,9/30/2002,29294,27087
24998,12/31/2002,11200000,10300000
24998,3/31/2002,10300000,9470000
24998,6/30/2002,10300000,9440000
24998,9/30/2002,11000000,10100000
2500,12/31/2002,307425,286796
2500,3/31/2002,292680,274442
2500,6/30/2002,303601,284133
2500,9/30/2002,312771,292622
25002,12/31/2002,93622,79720
25002,3/31/2002,93437,79676
25002,6/30/2002,92792,79388
25002,9/30/2002,95388,81590
25016,12/31/2002,70172,63008
25016,3/31/2002,69831,63814
25016,6/30/2002,67662,61143
25016,9/30/2002,68998,62045
25048,12/31/2002,77206,69898
25048,3/31/2002,77426,70433
25048,6/30/2002,73973,66930
25048,9/30/2002,74444,67252
25050,12/31/2002,83257,75906
25050,3/31/2002,71893,64777
25050,6/30/2002,82559,75382
25050,9/30/2002,83512,76232
25054,12/31/2002,16081,14971
25054,3/31/2002,14240,13219
25054,6/30/2002,15246,14190
25054,9/30/2002,15329,14236
25058,3/31/2002,156447,144758
25060,3/31/2002,109836,98302
25060,6/30/2002,111896,99997
25062,12/31/2002,64443,58878
25062,3/31/2002,68588,63349
25062,6/30/2002,63856,58502
25062,9/30/2002,66617,61125
25065,12/31/2002,70506,64407
25065,3/31/2002,40322,34783
25065,6/30/2002,40692,34893
25065,9/30/2002,45873,39659
25069,12/31/2002,162663,144431
25069,3/31/2002,157064,138798
25069,6/30/2002,153582,135658
25069,9/30/2002,167319,149310
25070,12/31/2002,628847,560172
25070,3/31/2002,604035,541055
25070,6/30/2002,625037,559508
25070,9/30/2002,616225,549079
25093,12/31/2002,221223,198125
25093,3/31/2002,204570,184129
25093,6/30/2002,217031,195637
25093,9/30/2002,219439,197168
251,12/31/2002,55837,49555
251,3/31/2002,54578,49213
251,6/30/2002,53828,47957
251,9/30/2002,52892,46922
25103,12/31/2002,595236,530600
25103,3/31/2002,451023,405654
25103,6/30/2002,509938,463713
25103,9/30/2002,570203,515862
25122,3/31/2002,134204,121061
25122,12/31/2002,138209,123865
25122,6/30/2002,131426,117644
25122,9/30/2002,135118,120999
25127,12/31/2002,90408,80625
25127,3/31/2002,36441,33545
25127,6/30/2002,39867,36905
25127,9/30/2002,87841,78187
25144,12/31/2002,131052,122315
25144,3/31/2002,109213,101368
25144,6/30/2002,110525,102354
25144,9/30/2002,127441,118904
25154,12/31/2002,62062,56467
25154,3/31/2002,53860,48691
25154,6/30/2002,55244,49928
25154,9/30/2002,59831,54376
25155,12/31/2002,356251,322099
25155,3/31/2002,360193,328627
25155,6/30/2002,352468,319143
25155,9/30/2002,350947,316374
25158,12/31/2002,484610,431414
25158,3/31/2002,489158,439291
25158,6/30/2002,489485,438860
25158,9/30/2002,480983,431014
25161,12/31/2002,37669,32594
25161,3/31/2002,39258,34407
25161,6/30/2002,37583,32707
25161,9/30/2002,37205,32195
25172,12/31/2002,221282,203171
25172,3/31/2002,203894,187465
25172,6/30/2002,204485,187086
25172,9/30/2002,223203,205262
25173,12/31/2002,101684,93817
25173,3/31/2002,93420,86150
25173,6/30/2002,100274,92852
25173,9/30/2002,106979,99411
25178,12/31/2002,92511,4789
25178,3/31/2002,96982,10442
25178,6/30/2002,92253,5358
25178,9/30/2002,93440,6101
25192,12/31/2002,377029,308846
25192,3/31/2002,425526,353374
25192,6/30/2002,472209,397865
25192,9/30/2002,420243,352826
252,3/31/2002,70308,64301
252,12/31/2002,82737,76427
252,6/30/2002,73097,66952
252,9/30/2002,74612,68243
2521,12/31/2002,216350,187862
2521,3/31/2002,181417,156362
2521,6/30/2002,194245,167599
2521,9/30/2002,208238,180195
25222,12/31/2002,42506,37291
25222,3/31/2002,39242,34414
25222,6/30/2002,42761,37705
25222,9/30/2002,44136,39055
25231,12/31/2002,26063,23810
25231,3/31/2002,23716,21771
25231,6/30/2002,24489,22409
25231,9/30/2002,24218,22060
25233,12/31/2002,194019,179117
25233,3/31/2002,171159,159829
25233,6/30/2002,179457,166817
25233,9/30/2002,188967,174503
25234,3/31/2002,88492,74847
25234,6/30/2002,89801,75663
25234,9/30/2002,86783,72260
25243,12/31/2002,113271,103846
25243,3/31/2002,115921,104642
25243,6/30/2002,116918,107524
25243,9/30/2002,116160,106322
25247,12/31/2002,205872,188814
25247,3/31/2002,194583,178545
25247,6/30/2002,178042,161632
25247,9/30/2002,164534,147731
25249,12/31/2002,80766,73180
25249,3/31/2002,80742,73988
25249,6/30/2002,80149,72443
25249,9/30/2002,82162,74084
25258,12/31/2002,314038,290007
25258,3/31/2002,286813,262873
25258,6/30/2002,306411,282451
25258,9/30/2002,300765,276598
25259,12/31/2002,248338,227380
25259,3/31/2002,238410,219192
25259,6/30/2002,250102,230294
25259,9/30/2002,258683,238124
2526,12/31/2002,149060,133341
2526,3/31/2002,137146,122372
2526,6/30/2002,145224,130137
2526,9/30/2002,144140,128682
25260,12/31/2002,12279,10737
25260,3/31/2002,11840,10299
25260,6/30/2002,11835,10246
25260,9/30/2002,12196,10582
25266,12/31/2002,73229,65573
25266,3/31/2002,75369,68679
25266,6/30/2002,74964,67856
25266,9/30/2002,78664,71173
25267,12/31/2002,55911,51096
25267,3/31/2002,51232,47006
25267,6/30/2002,52298,47862
25267,9/30/2002,55014,50358
25268,12/31/2002,87900,76018
25268,3/31/2002,87810,75957
25268,6/30/2002,87211,75358
25268,9/30/2002,88500,76627
25273,12/31/2002,214164,190710
25273,3/31/2002,195397,174033
25273,6/30/2002,199422,176999
25273,9/30/2002,200490,177000
25291,12/31/2002,32676,30069
25291,3/31/2002,30964,28427
25291,6/30/2002,30198,27658
25291,9/30/2002,32146,29569
25293,12/31/2002,3350000,3120000
25293,3/31/2002,2530000,2390000
25293,6/30/2002,3110000,2920000
25293,9/30/2002,3310000,3080000
25296,12/31/2002,134540,125972
25296,3/31/2002,98339,90093
25296,6/30/2002,101317,92663
25296,9/30/2002,112218,103359
253,12/31/2002,102194,92103
253,3/31/2002,94573,85796
253,6/30/2002,95885,86484
253,9/30/2002,100040,90145
25302,12/31/2002,44968,40978
25302,3/31/2002,49367,44914
25302,6/30/2002,48398,43917
25302,9/30/2002,46353,42168
25325,12/31/2002,120136,108991
25325,3/31/2002,133866,123000
25325,6/30/2002,124551,113920
25325,9/30/2002,131926,120809
25328,12/31/2002,11092,9888
25328,3/31/2002,11486,10350
25328,6/30/2002,11278,10094
25328,9/30/2002,10930,9744
25330,12/31/2002,294371,266366
25330,3/31/2002,274604,248423
25330,6/30/2002,289498,262422
25330,9/30/2002,293366,265905
25332,12/31/2002,4643,1971
25332,3/31/2002,4646,1843
25332,6/30/2002,4319,1568
25332,9/30/2002,5117,2462
25333,12/31/2002,112304,104476
25333,3/31/2002,96584,90110
25333,6/30/2002,98888,91791
25333,9/30/2002,98290,90629
25340,12/31/2002,9486,8734
25340,3/31/2002,10361,9665
25340,6/30/2002,10512,9812
25340,9/30/2002,9271,8553
254,12/31/2002,97655,86339
254,3/31/2002,91614,82090
254,6/30/2002,89126,78804
254,9/30/2002,94605,83541
255,12/31/2002,78934,72193
255,3/31/2002,75027,68292
255,6/30/2002,76350,69240
255,9/30/2002,76396,68965
2557,12/31/2002,307081,285361
2557,3/31/2002,297816,276951
2557,6/30/2002,309707,288508
2557,9/30/2002,305961,284515
2558,12/31/2002,179000000,160000000
2558,3/31/2002,178000000,159000000
2558,6/30/2002,178000000,159000000
2558,9/30/2002,175000000,156000000
25580,12/31/2002,353370,326985
25580,3/31/2002,307035,282930
25580,6/30/2002,313590,288370
25580,9/30/2002,331587,305548
25591,12/31/2002,20347,17500
25591,3/31/2002,20405,17709
25591,6/30/2002,20896,18121
25591,9/30/2002,21053,18239
25594,3/31/2002,257274,237602
256,12/31/2002,42998,34416
256,3/31/2002,41929,33697
256,6/30/2002,42909,34505
256,9/30/2002,42699,34115
25604,12/31/2002,39031,36148
25604,3/31/2002,33361,30880
25604,6/30/2002,34287,31808
25604,9/30/2002,39330,36585
25620,12/31/2002,222998,186641
25620,3/31/2002,230203,199392
25620,6/30/2002,221622,189165
25620,9/30/2002,224102,189805
25621,12/31/2002,142251,129891
25621,3/31/2002,134344,121716
25621,6/30/2002,135143,121915
25621,9/30/2002,136107,124017
25644,12/31/2002,134252,121825
25644,3/31/2002,128486,116716
25644,6/30/2002,134535,122326
25644,9/30/2002,130895,118045
25645,12/31/2002,398643,364610
25645,3/31/2002,340993,313785
25645,6/30/2002,346847,318250
25645,9/30/2002,355575,325357
25648,12/31/2002,163506,148194
25648,3/31/2002,154221,141925
25648,6/30/2002,155561,142371
25648,9/30/2002,161068,146390
25651,12/31/2002,193380,177203
25651,3/31/2002,184085,172211
25651,6/30/2002,189882,175680
25651,9/30/2002,199480,182760
25653,12/31/2002,6360000,5790000
25653,3/31/2002,5390000,4940000
25653,6/30/2002,5580000,5100000
25653,9/30/2002,5810000,5290000
25654,12/31/2002,99282,90271
25654,3/31/2002,103407,93783
25654,6/30/2002,101849,91962
25654,9/30/2002,93672,83997
25661,3/31/2002,596754,550684
25665,12/31/2002,111265,102761
25665,3/31/2002,88481,80490
25665,6/30/2002,98262,90049
25665,9/30/2002,103723,95415
25667,12/31/2002,1030000,884036
25667,3/31/2002,918603,785270
25667,6/30/2002,946848,809247
25667,9/30/2002,985621,843033
25668,12/31/2002,31038,26703
25668,3/31/2002,30898,26719
25668,6/30/2002,30499,26207
25668,9/30/2002,31633,27221
25679,12/31/2002,593193,534433
25679,3/31/2002,512845,465935
25679,6/30/2002,618971,566816
25679,9/30/2002,614135,558947
2569,12/31/2002,169014,155515
2569,3/31/2002,166704,154305
2569,6/30/2002,173795,160792
2569,9/30/2002,174298,160802
25703,12/31/2002,91672,84623
25703,3/31/2002,84540,78001
25703,6/30/2002,84749,78063
25703,9/30/2002,85491,78640
25719,12/31/2002,48182,43801
25719,3/31/2002,44010,39522
25719,6/30/2002,45543,41031
25719,9/30/2002,46899,42423
25720,12/31/2002,59188,53916
25720,3/31/2002,60635,54875
25720,6/30/2002,60213,54190
25720,9/30/2002,60281,54050
25726,12/31/2002,84882,75551
25726,6/30/2002,83552,74614
25726,9/30/2002,86302,77024
25726,3/31/2002,80687,72041
25738,12/31/2002,78861,69633
25738,3/31/2002,76492,68862
25738,6/30/2002,78633,70015
25738,9/30/2002,79372,70167
25739,3/31/2002,79175,69730
25744,12/31/2002,66717,61510
25744,3/31/2002,64231,59380
25744,6/30/2002,67391,62427
25744,9/30/2002,67502,62354
25745,12/31/2002,322799,290245
25745,3/31/2002,319143,289176
25745,6/30/2002,325978,295154
25745,9/30/2002,329969,298307
25748,12/31/2002,114508,104615
25748,3/31/2002,102807,93616
25748,6/30/2002,108490,98863
25748,9/30/2002,112827,103433
25749,12/31/2002,131991,116691
25749,3/31/2002,125708,111452
25749,6/30/2002,126350,111986
25749,9/30/2002,129171,114525
2575,12/31/2002,124835,116500
2575,3/31/2002,116050,108402
2575,6/30/2002,117015,109076
2575,9/30/2002,127810,119567
25750,12/31/2002,42362,38425
25750,3/31/2002,39918,36278
25750,6/30/2002,40668,36863
25750,9/30/2002,41835,38030
25752,12/31/2002,51397,47985
25752,3/31/2002,47385,44147
25752,6/30/2002,48156,44959
25752,9/30/2002,48989,45659
25767,12/31/2002,62314,56891
25767,3/31/2002,67595,62132
25767,6/30/2002,64346,58915
25767,9/30/2002,64913,59413
25783,12/31/2002,50288,46872
25783,3/31/2002,47097,44017
25783,6/30/2002,48872,45665
25783,9/30/2002,50529,47183
25795,12/31/2002,298543,274640
25795,3/31/2002,262247,240333
25795,6/30/2002,274522,251832
25795,9/30/2002,289388,265640
25796,12/31/2002,81945,75381
25796,3/31/2002,73026,67300
25796,6/30/2002,74913,68864
25796,9/30/2002,75614,69200
258,12/31/2002,1040000,935335
258,3/31/2002,996764,909563
258,6/30/2002,973551,881111
258,9/30/2002,1060000,961051
25803,12/31/2002,130042,107993
25803,3/31/2002,102878,81611
25803,6/30/2002,92631,70583
25803,9/30/2002,89298,66666
25804,12/31/2002,304106,281465
25804,3/31/2002,257094,237077
25804,6/30/2002,277353,256693
25804,9/30/2002,286082,264779
25806,12/31/2002,147295,136182
25806,3/31/2002,151450,140857
25806,6/30/2002,156946,146142
25806,9/30/2002,147118,136114
25809,12/31/2002,674396,534567
25809,3/31/2002,532054,398443
25809,6/30/2002,439776,303925
25809,9/30/2002,521324,383501
25832,12/31/2002,142993,127608
25832,3/31/2002,128007,115573
25832,6/30/2002,132953,119295
25832,9/30/2002,143340,128056
25834,12/31/2002,117521,107117
25834,3/31/2002,110830,101644
25834,6/30/2002,112548,102824
25834,9/30/2002,115017,104717
25847,12/31/2002,324135,297891
25847,3/31/2002,270192,247594
25847,6/30/2002,292344,268430
25847,9/30/2002,313886,288466
25849,12/31/2002,116516,105678
25849,3/31/2002,97448,87633
25849,6/30/2002,112250,102085
25849,9/30/2002,118624,108133
25851,12/31/2002,46857,41684
25851,3/31/2002,42298,37204
25851,6/30/2002,44854,39629
25851,9/30/2002,42766,37494
25853,12/31/2002,345748,318582
25853,3/31/2002,285137,262605
25853,6/30/2002,304218,279989
25853,9/30/2002,331516,305405
25858,12/31/2002,29946,27967
25858,3/31/2002,36216,33290
25858,6/30/2002,35412,33325
25858,9/30/2002,31052,28984
25862,12/31/2002,577734,529342
25862,3/31/2002,473240,443372
25862,6/30/2002,534201,488302
25862,9/30/2002,572977,525578
25866,12/31/2002,18799,16843
25866,3/31/2002,18834,17106
25866,6/30/2002,17740,15958
25866,9/30/2002,17463,15567
25869,12/31/2002,73485,66856
25869,3/31/2002,62259,56216
25869,6/30/2002,65474,59247
25869,9/30/2002,68851,62444
25870,12/31/2002,107532,93743
25870,3/31/2002,104017,86209
25870,6/30/2002,108274,89843
25870,9/30/2002,106602,93085
25879,12/31/2002,642288,595661
25879,3/31/2002,588129,547331
25879,6/30/2002,576217,530874
25879,9/30/2002,605562,559650
25881,3/31/2002,40712,37515
25881,6/30/2002,41870,38625
25881,12/31/2002,35065,31662
25881,9/30/2002,31482,28079
25883,12/31/2002,217800,192372
25883,3/31/2002,197793,174880
25883,6/30/2002,210197,186353
25883,9/30/2002,222319,197411
25884,12/31/2002,381932,350071
25884,3/31/2002,359257,331221
25884,6/30/2002,379031,349350
25884,9/30/2002,381388,350504
25886,12/31/2002,52643,48499
25886,6/30/2002,48070,44210
25886,9/30/2002,50458,46434
25886,3/31/2002,43601,39764
25888,12/31/2002,67970,61675
25888,3/31/2002,64546,58668
25888,6/30/2002,67954,61821
25888,9/30/2002,66817,60552
25890,12/31/2002,155857,27707
25890,3/31/2002,157028,53625
25890,6/30/2002,179742,58901
25890,9/30/2002,191401,67234
25894,12/31/2002,119104,109110
25894,3/31/2002,109963,100524
25894,6/30/2002,108321,98685
25894,9/30/2002,118576,108737
25910,12/31/2002,512365,472761
25910,3/31/2002,488350,451750
25910,6/30/2002,499610,461701
25910,9/30/2002,508864,470206
25911,12/31/2002,689328,635956
25911,3/31/2002,572405,526090
25911,6/30/2002,646164,597478
25911,9/30/2002,669039,618069
2593,12/31/2002,435780,397143
2593,3/31/2002,416964,380927
2593,6/30/2002,416134,378660
2593,9/30/2002,423680,384819
2595,12/31/2002,303330,281187
2595,3/31/2002,238741,224500
2595,6/30/2002,244774,229465
2595,9/30/2002,265524,243912
2598,12/31/2002,47906,42703
2598,3/31/2002,42620,37645
2598,6/30/2002,44459,39392
2598,9/30/2002,45234,40066
26006,12/31/2002,211978,192889
26006,3/31/2002,179730,161567
26006,6/30/2002,196566,178088
26006,9/30/2002,197094,178247
26014,3/31/2002,628890,585079
26014,6/30/2002,659897,612895
26015,12/31/2002,133635,118873
26015,3/31/2002,128091,114245
26015,6/30/2002,130080,115982
26015,9/30/2002,131679,117164
26018,12/31/2002,458140,423708
26018,3/31/2002,410317,383113
26018,6/30/2002,419302,388666
26018,9/30/2002,426845,393968
26021,12/31/2002,104611,92671
26021,3/31/2002,110292,100287
26021,6/30/2002,109585,98569
26021,9/30/2002,105043,93080
2608,12/31/2002,203455,185296
2608,3/31/2002,198183,180643
2608,6/30/2002,194018,175835
2608,9/30/2002,191450,172964
2615,12/31/2002,255074,236755
2615,3/31/2002,230679,214280
2615,6/30/2002,235833,218192
2615,9/30/2002,242801,224935
2616,12/31/2002,53807,48182
2616,3/31/2002,57025,51651
2616,6/30/2002,55709,50221
2616,9/30/2002,55816,50255
26181,12/31/2002,55669,51355
26181,3/31/2002,52660,49326
26181,6/30/2002,53582,50188
26181,9/30/2002,53825,50422
26184,12/31/2002,107754,97965
26184,3/31/2002,108175,97948
26184,6/30/2002,102535,92027
26184,9/30/2002,109007,98599
26185,12/31/2002,98307,89727
26185,3/31/2002,92205,84372
26185,6/30/2002,95122,86731
26185,9/30/2002,97882,89266
26189,12/31/2002,107637,94714
26189,3/31/2002,86900,74426
26189,6/30/2002,99389,86729
26189,9/30/2002,99457,86457
26190,12/31/2002,28464,26126
26190,3/31/2002,22567,20470
26190,6/30/2002,24558,22367
26190,9/30/2002,25784,23497
26191,12/31/2002,481009,447946
26191,3/31/2002,457409,427438
26191,6/30/2002,464384,433333
26191,9/30/2002,476203,443581
262,12/31/2002,120134,107919
262,3/31/2002,114574,103423
262,6/30/2002,118705,106977
262,9/30/2002,118588,106310
