id,date,security,asset,liability
21765,2002-12-31,119442,937016,836140
34008,2002-06-30,0,116708,107337
15067,2002-09-30,0,8570,7627
34152,2002-06-30,6607,35897,29543
34110,2002-03-31,13541,122254,113603
10375,2002-06-30,0,32339,30008
30585,2002-06-30,157,41174,37777
16317,2002-09-30,8685,93510,86156
29677,2002-06-30,1978,26833,23758
35077,2002-12-31,41519,222386,208069
17214,2002-12-31,29040,122330,109537
30788,2002-03-31,68057,476815,429343
16379,2002-09-30,0,26373,24282
16232,2002-09-30,816,22706,20292
34839,2002-06-30,0,97918,90250
14491,2002-09-30,3928,104646,92267
10123,2002-09-30,2319,30280,25839
12788,2002-03-31,0,292203,265930
10125,2002-03-31,26690,83456,77419
16049,2002-06-30,236343,1540000,1420000
737,2002-03-31,0,75705,70210
10903,2002-09-30,0,51482,41857
28515,2002-12-31,66722,175808,155386
22837,2002-03-31,92417,301693,269322
8214,2002-03-31,0,57821,50710
3045,2002-06-30,495,33591,31069
38129,2002-09-30,58688,492677,450762
1692,2002-03-31,5679,73980,65738
2467,2002-06-30,23724,86950,77716
15384,2002-12-31,29863,170903,153434
10734,2002-09-30,0,100859,91316
202,2002-06-30,7653,79229,71905
17960,2002-12-31,1221,309802,269083
5370,2002-03-31,75,40794,35652
8143,2002-09-30,31101,81115,61062
12249,2002-03-31,0,14552,12218
10843,2002-12-31,0,37210,34144
27810,2002-06-30,39,121252,112307
15501,2002-12-31,4841,62002,52909
18408,2002-03-31,113651,1340000,1220000
35591,2002-12-31,855,123792,112586
17880,2002-09-30,18,65383,58171
91363,2002-12-31,3210000,15700000,14900000
13304,2002-03-31,11187,101789,92845
18979,2002-03-31,18448,271649,233962
19774,2002-09-30,50,31560,28504
5708,2002-09-30,15670,69415,62681
14818,2002-03-31,242,11834,10599
90202,2002-06-30,6691,102264,95149
34417,2002-06-30,671,45120,39496
2281,2002-06-30,94120,436773,393184
9998,2002-12-31,1786,122776,113361
11401,2002-09-30,3345,105701,95775
2753,2002-06-30,22045,96039,87532
8200,2002-06-30,7136,185670,164567
24067,2002-09-30,339396,1850000,1700000
25192,2002-12-31,77691,377029,308846
26479,2002-03-31,53604,120532,107265
30339,2002-06-30,1268,46643,39402
22331,2002-06-30,6048,149349,137956
3281,2002-06-30,3279,48240,43875
32503,2002-03-31,4290,182875,169445
10628,2002-06-30,954,40571,37247
57186,2002-09-30,3038,8969,3319
589,2002-12-31,11400000,86400000,79100000
22228,2002-12-31,1098,81491,75962
1389,2002-09-30,0,62005,54940
35143,2002-03-31,7339,114655,103751
19644,2002-03-31,52953,170923,158168
28870,2002-09-30,1351,93727,75046
18747,2002-12-31,7328,44412,38255
33785,2002-06-30,2957,6758,1949
35136,2002-03-31,20333,75738,70207
10809,2002-12-31,0,14765,12463
5145,2002-03-31,8845,138071,120924
15629,2002-09-30,12097,88664,77265
8535,2002-03-31,1737,21397,19512
31121,2002-06-30,512,123695,111177
19849,2002-06-30,20750,225104,200552
3816,2002-06-30,1338,82901,72313
29293,2002-12-31,35,57962,51820
9443,2002-09-30,11799,302471,276240
28997,2002-12-31,94928,333408,299762
57177,2002-06-30,0,65539,57498
23620,2002-09-30,111171,817078,728844
28880,2002-06-30,0,28791,24210
30150,2002-09-30,59153,211337,186969
31623,2002-03-31,59,9608,8816
34502,2002-03-31,0,100980,93382
28805,2002-09-30,39118,97504,90570
27056,2002-12-31,865,154398,141811
13997,2002-03-31,0,26441,23752
1730,2002-03-31,5833,58847,50570
14778,2002-12-31,3518,174264,170147
2805,2002-09-30,17828,81513,67667
999,2002-09-30,0,54388,50969
27858,2002-06-30,15072,79240,63695
3237,2002-06-30,1280,13664,12028
34821,2002-12-31,8911,149812,138826
27559,2002-09-30,0,291210,266454
14372,2002-03-31,15058,1080000,980853
9079,2002-09-30,0,163206,144308
13450,2002-09-30,0,35236,28495
35151,2002-06-30,6929,82868,74560
16175,2002-12-31,48229,340456,308086
8738,2002-09-30,14412,221034,196126
32745,2002-06-30,281,265452,242078
28838,2002-03-31,188360,808198,736613
27981,2002-06-30,2590000,8830000,7860000
33693,2002-09-30,0,88822,88822
24581,2002-09-30,114499,720790,659973
57111,2002-09-30,2337,59932,53871
4063,2002-09-30,1500000,8170000,7720000
3237,2002-03-31,1591,14394,12776
2558,2002-06-30,16000000,178000000,159000000
29231,2002-09-30,10,48314,44881
8904,2002-03-31,7174,348776,322451
27642,2002-03-31,65198,1040000,952331
3134,2002-12-31,2904,55658,51036
28401,2002-06-30,19137,297211,245380
12865,2002-03-31,1942,25958,23551
15744,2002-12-31,146,41213,37390
17148,2002-06-30,0,17308,14721
4075,2002-12-31,12059,75949,66602
24347,2002-12-31,94709,589803,545166
34669,2002-09-30,0,81672,76516
28022,2002-06-30,29741,213192,184976
20130,2002-09-30,10397,117894,108683
9757,2002-03-31,512,89925,81013
6768,2002-06-30,158,2070000,1930000
29967,2002-09-30,5,39112,34006
8600,2002-12-31,1,33075,29776
8572,2002-06-30,509,43771,40582
34138,2002-09-30,10593,121995,111778
31345,2002-12-31,0,16729,15059
4170,2002-12-31,4662,106345,92302
28453,2002-06-30,19682,411043,346913
32335,2002-03-31,0,426153,387892
34529,2002-03-31,6287,88532,81469
5827,2002-03-31,10814,196466,171044
4694,2002-03-31,19128,64117,57307
20711,2002-06-30,36590,235218,212638
5820,2002-06-30,2204,175170,149995
16942,2002-09-30,0,20077,17876
27338,2002-06-30,0,157084,114017
28353,2002-06-30,7732,125705,113841
26703,2002-09-30,10118,226306,202476
57228,2002-06-30,3515,51089,42830
13809,2002-12-31,8503,79723,72630
27210,2002-06-30,55810,267951,244280
11667,2002-12-31,30,82097,73553
35124,2002-03-31,0,203351,180517
5672,2002-06-30,31824,444735,404038
23992,2002-09-30,141012,880312,768505
1001,2002-09-30,461,127948,114669
28342,2002-03-31,296361,710109,648050
16795,2002-09-30,0,25279,22192
33217,2002-06-30,58587,209052,170758
11350,2002-12-31,2283,47904,43982
4110,2002-12-31,90,22672,20635
32734,2002-12-31,22976,211609,191355
28892,2002-06-30,3880000,5220000,4850000
11526,2002-12-31,604,117123,106075
17837,2002-12-31,16629,72582,61697
6051,2002-12-31,2190,132143,115504
26418,2002-06-30,1514,153943,142587
31032,2002-12-31,30,44237,40728
22176,2002-09-30,16952,258283,233391
15839,2002-12-31,95,41469,37803
23293,2002-03-31,56827,609243,562326
23992,2002-06-30,128909,860856,749287
1386,2002-03-31,1101,11209,10272
15098,2002-12-31,0,16315,13276
27006,2002-06-30,135410,845167,775973
31999,2002-06-30,8772,108746,97077
8188,2002-03-31,2443,61729,55939
14794,2002-03-31,0,28140,25997
9893,2002-03-31,1528,118185,107621
25093,2002-03-31,2722,204570,184129
5105,2002-06-30,227,11809,10323
13341,2002-03-31,18240,365877,325778
4886,2002-12-31,529694,3730000,3410000
27089,2002-09-30,0,73730,36184
33904,2002-09-30,0,54785,48971
33440,2002-03-31,69383,279383,260971
57041,2002-09-30,0,52579,47304
26805,2002-03-31,1854,260176,235603
15945,2002-03-31,15579,123458,115493
1713,2002-09-30,101,76446,64218
30564,2002-09-30,10935,52976,46043
26455,2002-12-31,21014,305967,277107
34651,2002-09-30,5601,258764,240097
3615,2002-09-30,64,35074,31091
4857,2002-12-31,121632,946858,855584
34411,2002-09-30,0,90282,82854
90208,2002-03-31,30,269372,228801
34624,2002-09-30,9046,42731,38229
24173,2002-09-30,29313,112475,101499
35548,2002-12-31,1683,25593,22444
3170,2002-12-31,2557,53013,47947
7714,2002-12-31,125148,500852,462683
27910,2002-09-30,0,108989,92941
26590,2002-12-31,9985,116716,107179
29510,2002-03-31,248,190315,156162
16032,2002-03-31,26910,284928,264752
8600,2002-03-31,42,32681,29057
19042,2002-09-30,21326,220219,201628
17375,2002-06-30,7692,25913,22902
5119,2002-06-30,0,48063,43470
5072,2002-06-30,1099,106813,98134
33141,2002-06-30,72857,326011,287743
8892,2002-12-31,0,228426,207482
28222,2002-03-31,96069,227040,203137
22738,2002-09-30,8965,109730,102105
33860,2002-06-30,26895,706582,661251
3190,2002-09-30,2217,23370,19254
27991,2002-06-30,15024,31333,28860
16666,2002-12-31,0,325443,294665
24829,2002-12-31,0,254769,226267
11349,2002-06-30,706,80905,74420
35300,2002-06-30,1906,67462,60438
34381,2002-06-30,0,103860,95850
11136,2002-06-30,51,8086,6133
5567,2002-06-30,1580,133371,123600
3638,2002-12-31,0,28248,25439
34561,2002-06-30,0,102386,94116
21721,2002-06-30,3949,93888,87984
4092,2002-12-31,297,26204,23783
23189,2002-12-31,1032,101205,87516
12758,2002-06-30,1544,31610,28659
30076,2002-09-30,404269,1250000,1070000
6795,2002-03-31,0,136477,125475
1867,2002-06-30,12956,77021,66914
35336,2002-03-31,0,28736,24864
15105,2002-03-31,19394,52042,47196
4666,2002-12-31,125780,510016,458225
14619,2002-03-31,328,69691,64156
13999,2002-09-30,3693,19690,17505
34599,2002-03-31,2303,403298,355930
21486,2002-06-30,105,78294,67968
15317,2002-12-31,7593,89621,82882
30284,2002-03-31,8565,290127,262599
16859,2002-03-31,0,44665,40669
17764,2002-12-31,1101,696427,523772
15675,2002-09-30,12081,118306,103716
10802,2002-06-30,3939,38985,34569
16712,2002-09-30,5928,46521,41044
16228,2002-06-30,529,37762,33930
14644,2002-12-31,141061,365063,330732
14904,2002-06-30,0,52872,46901
6990,2002-06-30,64,156028,120416
6051,2002-09-30,2363,131301,114706
15419,2002-06-30,4,15578,14037
29907,2002-03-31,5732,141670,127262
9694,2002-09-30,157343,815509,758734
18028,2002-03-31,3645,161880,140998
8813,2002-12-31,2443,140002,128028
16453,2002-03-31,0,59693,53244
17327,2002-03-31,41544,157217,136155
13716,2002-09-30,18409,224561,203842
13022,2002-06-30,180,29594,27298
5686,2002-09-30,6040,35712,31388
34068,2002-12-31,0,181144,166801
5438,2002-03-31,4373,54821,48838
5422,2002-12-31,77,57637,47112
17967,2002-12-31,1081,88562,82356
3775,2002-03-31,20487,174243,155110
1468,2002-09-30,5045,83254,73831
11159,2002-12-31,847,133898,123430
28925,2002-06-30,7234,122053,111347
27210,2002-12-31,42505,273810,248418
34831,2002-09-30,0,37878,31827
26977,2002-09-30,4090,80197,71488
3720,2002-12-31,10321,92149,82031
16678,2002-12-31,0,10175,9104
20807,2002-06-30,13755,137130,126119
24015,2002-12-31,5707,210234,194190
32193,2002-09-30,0,125081,114175
35051,2002-09-30,3366,56611,50773
3607,2002-03-31,2032,49700,42027
35002,2002-09-30,0,87888,78373
34543,2002-12-31,6184,220832,202751
3649,2002-09-30,30465,437907,391252
26919,2002-12-31,4466,238910,214782
14883,2002-09-30,13182,110999,100703
17211,2002-12-31,88444,401292,376647
3977,2002-09-30,3564,33104,27493
28051,2002-06-30,26987,147777,126155
8047,2002-09-30,62,223217,204551
2681,2002-09-30,448,87906,78597
27142,2002-12-31,12048,218568,202641
17743,2002-06-30,10380,478256,427736
57358,2002-09-30,0,42387,32422
28157,2002-12-31,0,75465,59859
11465,2002-03-31,0,28170,24855
7659,2002-09-30,22445,198938,169474
11821,2002-03-31,3612,41171,36932
11024,2002-09-30,123,18317,15915
8774,2002-06-30,12628,240352,217903
34203,2002-03-31,0,188105,173169
34146,2002-06-30,0,31383,28869
5950,2002-06-30,0,681092,565134
28593,2002-03-31,940,282592,256378
16607,2002-09-30,3306,24431,21116
4796,2002-03-31,2041,43559,40621
3612,2002-12-31,1516,273963,238938
1924,2002-09-30,5444,58174,52603
22350,2002-03-31,84,22339,19873
16133,2002-06-30,9470,52296,42511
16216,2002-06-30,18680,223815,193930
17096,2002-03-31,5587,23175,18839
8234,2002-09-30,9636,124197,113202
30626,2002-03-31,1886,144380,134637
1839,2002-03-31,811,52473,46753
3897,2002-06-30,2125,177189,155714
15189,2002-09-30,0,37296,34021
6161,2002-12-31,4612,490268,439995
22226,2002-06-30,71867,367465,336910
10160,2002-06-30,18198,55650,48193
34394,2002-09-30,2392,15219,11959
57232,2002-09-30,0,2352,16
15503,2002-12-31,6256,130302,116053
19600,2002-09-30,15437,81189,68638
14629,2002-06-30,2790,129933,119939
25665,2002-12-31,6842,111265,102761
33845,2002-06-30,0,296612,268369
17259,2002-09-30,5,90333,79947
34483,2002-12-31,0,4180000,2840000
15873,2002-09-30,366,52396,45113
28018,2002-06-30,395,81779,75266
34983,2002-09-30,5023,48803,44833
17495,2002-03-31,4923,70894,60198
12599,2002-12-31,62528,335712,313155
9017,2002-09-30,5693,321053,292472
26688,2002-12-31,5240,80667,75071
34755,2002-12-31,0,170609,150290
23244,2002-06-30,2054,24190,21893
12181,2002-03-31,1308,1410000,1250000
3185,2002-12-31,9127,82852,72514
32456,2002-12-31,2349,7647,6875
18519,2002-09-30,4926,97307,89433
10145,2002-06-30,3447,29777,26496
27066,2002-09-30,0,177852,165328
3902,2002-09-30,9886,93076,80607
34391,2002-03-31,7375,108885,100804
12474,2002-06-30,9814,72623,67191
34565,2002-06-30,34360,115867,106927
1071,2002-12-31,19372,614043,557142
23891,2002-03-31,0,37782,34481
8423,2002-09-30,56445,574182,519664
33806,2002-03-31,58849,175472,163681
35067,2002-09-30,6891,83311,76468
20741,2002-12-31,126216,616229,551082
24315,2002-12-31,297640,1440000,1310000
1853,2002-06-30,16415,104838,96446
148,2002-12-31,1016,119521,106266
4187,2002-12-31,12914,139645,124250
2102,2002-09-30,0,564746,505932
12238,2002-12-31,521,37597,33941
33013,2002-12-31,0,53117,46384
1265,2002-09-30,120184,472922,430409
8865,2002-06-30,0,42670,39395
34149,2002-12-31,0,48392,43171
6830,2002-12-31,44450,642546,585681
5382,2002-09-30,14025,146405,132125
26222,2002-06-30,0,37792,33526
3753,2002-03-31,288226,1180000,1060000
11916,2002-09-30,13817,39872,34249
15769,2002-06-30,697,50340,44975
17393,2002-09-30,53389,415035,381187
15359,2002-12-31,13469,902407,819472
2708,2002-12-31,15676,148662,129533
9746,2002-12-31,7782,106651,97292
24067,2002-12-31,332715,1890000,1730000
15968,2002-06-30,107503,2520000,2300000
57028,2002-12-31,0,30454,26692
1410,2002-06-30,14969,179167,162415
32370,2002-06-30,9626,76365,69871
33493,2002-06-30,0,169244,150268
17208,2002-09-30,0,49735,45617
34080,2002-12-31,2505,102922,92610
27849,2002-09-30,317,102725,92821
5180,2002-12-31,14,57641,50640
90259,2002-03-31,0,330924,304715
12787,2002-06-30,6270,41126,37789
3031,2002-09-30,3250,56626,51110
6065,2002-12-31,22,32249,29205
15663,2002-03-31,50035,274242,240517
4779,2002-12-31,6112,88411,80734
1364,2002-12-31,6417,49216,36974
10886,2002-09-30,10867,80702,71357
34541,2002-12-31,7662,114868,104034
12706,2002-12-31,0,66738,60141
18474,2002-09-30,6934,62425,56960
90179,2002-03-31,0,291859,255265
2443,2002-03-31,19305,161050,147511
34987,2002-09-30,0,62889,57414
27219,2002-06-30,0,47323,42410
33533,2002-03-31,2291,154818,144538
10907,2002-09-30,446,74918,66921
28421,2002-12-31,197195,893125,809588
21227,2002-03-31,12260,292982,259901
1929,2002-06-30,2755,36389,31080
22839,2002-12-31,0,57862,48345
34220,2002-12-31,16794,126383,116427
30319,2002-09-30,22125,154744,134922
5295,2002-03-31,22745,178394,151573
27767,2002-03-31,222,125837,117362
17032,2002-03-31,1766,18560,16306
28614,2002-12-31,24125,413229,371158
26280,2002-09-30,3723,74880,61771
14353,2002-06-30,12479,47007,38694
30414,2002-09-30,91262,295721,276664
28793,2002-09-30,14036,164887,151629
11003,2002-09-30,1250,49459,43893
3272,2002-03-31,911,13152,12129
30600,2002-06-30,1251,198813,177857
9055,2002-09-30,1238,173133,158408
30332,2002-09-30,745,34452,28932
22502,2002-06-30,631,56558,51154
9262,2002-12-31,5296,72085,65608
26513,2002-03-31,9349,69898,63742
12936,2002-09-30,47689,292581,268376
34343,2002-09-30,4053,84458,75052
28511,2002-03-31,107528,1290000,1190000
22327,2002-09-30,313,48705,45028
28925,2002-09-30,5894,123223,112271
14051,2002-03-31,7613,54551,49236
26454,2002-09-30,10947,118422,102625
936,2002-12-31,97,10226,9133
3688,2002-06-30,0,51237,46216
26451,2002-09-30,55293,265712,239438
12135,2002-03-31,0,68028,62757
28665,2002-03-31,219563,351636,267284
21206,2002-12-31,1802,131802,122186
35489,2002-03-31,3400000,6860000,5970000
32307,2002-12-31,507,53614,49229
34899,2002-03-31,18273,71653,64138
34110,2002-09-30,13811,136413,126536
22065,2002-12-31,12627,118880,107319
34677,2002-03-31,9134,111693,101841
29427,2002-12-31,2200,22167,19935
14134,2002-12-31,10050,334777,296416
35218,2002-03-31,2131,35420,30430
31840,2002-12-31,0,265896,238950
31711,2002-03-31,633,17300,15977
12104,2002-03-31,7096,75318,65923
34380,2002-12-31,40879,471682,434802
28495,2002-12-31,7184,173944,153986
417,2002-06-30,73,23965,21744
34660,2002-12-31,0,53984,49474
19125,2002-12-31,0,52877,42437
35090,2002-09-30,0,34320,30908
1893,2002-06-30,1,382796,339725
21127,2002-09-30,3643,67087,60155
16282,2002-06-30,1332,31033,24559
6786,2002-03-31,2942,84225,72003
57368,2002-12-31,1861,43437,36994
16820,2002-09-30,50121,282390,255958
34864,2002-03-31,22126,142552,131392
4247,2002-09-30,17735,203566,189786
27575,2002-12-31,0,14694,559
93,2002-03-31,1393,34449,31817
25667,2002-09-30,2405,985621,843033
15578,2002-03-31,2033,51406,47018
26522,2002-12-31,13352,144938,130492
23090,2002-06-30,457,47217,40906
9069,2002-12-31,9072,141012,128601
2804,2002-03-31,11137,70824,59900
16101,2002-06-30,8634,272312,247783
13682,2002-09-30,1651,171582,154761
8184,2002-09-30,0,33740,28911
3074,2002-09-30,411,18344,14818
17009,2002-12-31,0,117924,106264
15519,2002-12-31,746,37296,34150
26642,2002-06-30,5938,109620,99838
4646,2002-03-31,2811,44171,40954
15809,2002-03-31,28881,447168,397957
8268,2002-03-31,0,40586,34941
19501,2002-03-31,2070000,11400000,10600000
35474,2002-06-30,8493,113047,101085
5685,2002-03-31,37860,371924,327799
28790,2002-03-31,528,54369,47801
8526,2002-12-31,14656,115761,101588
10448,2002-06-30,48550,225535,206433
17719,2002-06-30,0,16374,14824
26538,2002-03-31,5258,70630,65885
34636,2002-12-31,24055,165011,153519
11865,2002-12-31,1131,7538,6159
35495,2002-06-30,0,19906,14559
18364,2002-06-30,194,126354,115720
34129,2002-06-30,0,11693,4663
15731,2002-12-31,1114,77080,70981
18086,2002-03-31,364,58867,54501
30294,2002-09-30,806326,2510000,2320000
1720,2002-06-30,4521,24398,21938
10925,2002-12-31,2770,39876,36313
29700,2002-03-31,9835,62743,57471
32745,2002-12-31,214,262742,238223
26510,2002-12-31,5202,76810,67593
29439,2002-03-31,14908,94976,85835
1779,2002-12-31,0,61627,53802
134,2002-06-30,9726,150191,137624
1642,2002-12-31,95,50035,44214
15205,2002-12-31,0,14018,12030
23168,2002-03-31,23470,255888,232227
12372,2002-12-31,120,48820,43420
12944,2002-03-31,86980,297437,252673
27240,2002-12-31,2277,84406,76527
21956,2002-03-31,13609,464508,421274
9920,2002-09-30,449,76642,70819
14688,2002-06-30,258,10578,9643
8306,2002-12-31,1290,55808,49694
31118,2002-12-31,20817,58299,49506
18858,2002-12-31,1683,161735,146118
14948,2002-09-30,4230,167674,153518
10122,2002-12-31,5761,61070,55506
34401,2002-09-30,5792,59302,55002
16495,2002-09-30,2742,29379,24347
30429,2002-06-30,29,72693,65470
3145,2002-12-31,92,120889,101530
15985,2002-06-30,6030000,18800000,17200000
35195,2002-06-30,0,58498,52839
13126,2002-09-30,10315,126175,113472
34929,2002-06-30,3215,37605,31831
30492,2002-09-30,10317,29318,24024
16788,2002-06-30,2364,30913,28675
57022,2002-12-31,9634,60220,54584
18592,2002-06-30,26284,140983,128565
234,2002-12-31,2174,56866,49406
15339,2002-03-31,11942,64518,58853
11660,2002-12-31,6377,225395,208140
2210,2002-03-31,423433,2290000,2010000
16115,2002-03-31,294,13025,11566
13232,2002-06-30,2281,229239,203951
16935,2002-03-31,498,244920,205859
34403,2002-09-30,0,74021,65825
5786,2002-12-31,14012,68102,61458
20041,2002-06-30,14154,56484,51349
19783,2002-09-30,8881,376049,345187
23681,2002-09-30,185650,637126,599194
5306,2002-06-30,14089,171677,153632
34049,2002-09-30,64004,323313,298433
16355,2002-03-31,26768,103398,95212
4819,2002-03-31,1842,170679,139384
18467,2002-03-31,41268,277004,253552
3713,2002-12-31,10,143118,127699
35373,2002-03-31,0,49309,41619
9059,2002-12-31,20303,62310,56420
8234,2002-03-31,9763,123529,113607
33143,2002-06-30,1670000,3240000,2640000
17942,2002-12-31,459975,2550000,2320000
23799,2002-03-31,17553,98431,88065
12283,2002-03-31,76,61450,48700
3715,2002-03-31,6552,50334,47243
25795,2002-06-30,14009,274522,251832
11286,2002-06-30,7115,216676,198406
2260,2002-03-31,3808,191466,173603
21673,2002-06-30,35442,522552,458659
26006,2002-12-31,7579,211978,192889
3919,2002-09-30,4264,34507,30542
33109,2002-09-30,65749,462889,436190
17124,2002-12-31,3762,29903,26136
